id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
1285,"Vast, turbulent sky with lightning","A dramatic prompt for Grok Imagine describing a vast, turbulent sky choked with towering, bruised-purple cumulonimbus clouds, swirling violently as multiple jagged bolts of lightning tear across the horizon in brilliant white and electric blue.","A vast, turbulent sky choked with towering, bruised-purple cumulonimbus clouds, swirling violently as multiple jagged bolts of lightning tear across the horizon in brilliant white and electric blu...",https://x.com/Brennanszone/status/2030487897040728333,2026-03-08T03:36:53.000Z,"{""name"":""MBrennan"",""link"":""https://x.com/Brennanszone""}",[],[],"[{""id"":""69b641cb1eae000004994d1b"",""url"":""https://video.twimg.com/amplify_video/2030487680254164993/vid/avc1/464x688/G9RydVARlolDwn_x.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030487680254164993/img/Io0ScSoo8KoM8ADS.jpg"",""caption"":null}]"
1284,Grok Imagine prompt for the Butterfly Nebula,"A highly detailed, astronomical prompt for Grok Imagine requesting a high-resolution video of the Butterfly Nebula (NGC 6302), emphasizing its vibrant colors (pink, purple, orange, blue) and intricate cosmic structure.","The Butterfly Nebula (NGC 6302), a vibrant bipolar planetary nebula with intricate glowing wings of gas and dust in striking pink, purple, orange, and blue hues, detailed cosmic structure, captured in deep space, high-resolution astronomical style",https://x.com/Bamalady970/status/2030794690476364101,2026-03-08T23:55:59.000Z,"{""name"":""Bamalady70"",""link"":""https://x.com/Bamalady970""}",[],[],"[{""id"":""69b641cb1eae000004994d1a"",""url"":""https://video.twimg.com/amplify_video/2030794632821420033/vid/avc1/464x688/el6FwxAoFUo049hA.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030794632821420033/img/2xoOGbsxlG1GnJmj.jpg"",""caption"":null}]"
1283,Woman wearing designer dress and high fashion accessories,"A prompt for Grok Imagine describing a woman wearing a cream and teal designer dress, complete with a high fashion hat, high heels, and jewelry.",Wearing a cream and teal designer dress with high fashion hat and high heals and jewelry,https://x.com/Thoma31928Joy/status/2030753352783454518,2026-03-08T21:11:43.000Z,"{""name"":""Diane Thomas Joy"",""link"":""https://x.com/Thoma31928Joy""}",[],[],"[{""id"":""69b641ca1eae000004994d19"",""url"":""https://video.twimg.com/amplify_video/2030753301256359936/vid/avc1/480x640/ZO5zftFXvZE4gAKn.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030753301256359936/img/JvCj6qTMvY33n6DP.jpg"",""caption"":null}]"
1282,Video prompt for a smiling person shaking their head,"A video generation prompt specifically for Grok Imagine, instructing the AI to create a scene where a person is smiling and shaking their head, without waving their hands, and with slightly lighter hair.","Sem abanar mãos só sorrindo e mexendo a cabeça, clareia um pouco mais os cabelos ....",https://x.com/cooperick21/status/2030842292160848290,2026-03-09T03:05:08.000Z,"{""name"":""Ricardo cooper"",""link"":""https://x.com/cooperick21""}",[],[],"[{""id"":""69b52ae2f289740004efdcfd"",""url"":""https://video.twimg.com/amplify_video/2030842220799049729/vid/avc1/464x688/08icqlBveZxRcc0l.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030842220799049729/img/Js5mcvpJTga2niOI.jpg"",""caption"":null}]"
1281,Runner with BE 2060 i inscription passing through sequential doors video prompt,"A detailed Grok Imagine video generation prompt describing a 50-year-old person with the inscription 'BE 2060 i' printed on their back, running forward through four doors that open sequentially.",Crea un video donde una persona de 50 años tenga la inscvripciobn BE 2060 i ( no otro !) que este impreso sobre su espalda y adelante suyo habra 4 puertas q se abren una tras otra EN SECUENCIA PERO EL CORREDOR LAS TRASPASA CORRIENDO DE FRENTE ( SE AB...,https://x.com/comprension2020/status/2030824100730466764,2026-03-09T01:52:51.000Z,"{""name"":""jjb, Comprension 2026"",""link"":""https://x.com/comprension2020""}",[],[],"[{""id"":""69b52ae1f289740004efdcfc"",""url"":""https://video.twimg.com/amplify_video/2030824020241702914/vid/avc1/560x560/bWEQdV3DmUsge0pG.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030824020241702914/img/JBiRS5lDg_9ZLjMw.jpg"",""caption"":null}]"
1280,Mastercard MarsCard concept,"A Grok Imagine prompt suggesting a concept for Mastercard to evolve its payment network into 'MarsCard' or 'MarsXcard,' dedicated to the cryptocurrency universe.","Bonsoir une idée mes passé par la tête …
@Mastercard Faite évoluer votre réseau de paiement !!
Proposer MarsCard ou MarsXcard  un réseau ultra sécurisé dédié à l’ univers cryptomonnaie 🚀🚀🚀",https://x.com/Onicroix/status/2031132294312820980,2026-03-09T22:17:30.000Z,"{""name"":""Lucchini Eric"",""link"":""https://x.com/Onicroix""}",[],[],"[{""id"":""69b52adc6a25070004d35656"",""url"":""https://video.twimg.com/amplify_video/2031132238679822336/vid/avc1/720x1066/z-SCrp3MaxRzt17E.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031132238679822336/img/MM0cepE_pTASU9X9.jpg"",""caption"":null}]"
1279,Lion and woman with shining crystal,"A Grok Imagine prompt describing a lion lying down at the feet of a beautiful woman, who caresses the lion, whose crystal shines in the sun.","le lion se couche aux pieds de la belle et elle caresse le lion, dont le cristal brille au soleil",https://x.com/Sirken5/status/2031060699426832678,2026-03-09T17:33:00.000Z,"{""name"":""."",""link"":""https://x.com/Sirken5""}",[],[],"[{""id"":""69b52ad86a25070004d35655"",""url"":""https://video.twimg.com/amplify_video/2031060640509415424/vid/avc1/720x720/WB3DeWC7vX-maNyu.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031060640509415424/img/bjbpGiaQR1jxctqT.jpg"",""caption"":null}]"
1278,15-Second Daily Vlog Style Video of a Girl in a Cozy Bedroom,"A detailed prompt for Grok Imagine specifying the style, duration, character appearance, and scene setting for a 15-second daily vlog video. The style should mimic an iPhone original camera, low-quality grain, dynamic blur, and capture the authentic, unpretentious feeling of daily life. The character is a sweet, pale-skinned girl with long black hair, wearing casual clothes, in a messy but cozy bedroom.","【风格】日常Vlog随手拍风格，iPhone原相机质感，画面略带动态模糊，不经意间的生活感抓拍，低画质颗粒感，真实不做作，日常感十足。

【时长】15秒

【主角】面部白皙，面部特征参考@【@图1】，笔直光滑的黑色长发自然披散在肩上（刚睡醒的慵懒感），齐眉刘海，精致小巧的鹅蛋脸，皮肤白皙水润，冷白皮。穿着服装，赤着脚。耳侧别着粉色樱花小发夹。气质软糯甜美，少女感十足。

【场景】温馨少女卧室，床上堆着毛绒小熊和兔子玩偶，被子有点凌乱，床头柜上有暖黄色台灯和几本漫画书，阳光透过白色窗帘洒进来，充满...",https://x.com/ddgos1/status/2030803595621454299,2026-03-09T00:31:22.000Z,"{""name"":""Bitcoin"",""link"":""https://x.com/ddgos1""}",[],[],"[{""id"":""69b52ad4f289740004efdcfb"",""url"":""https://video.twimg.com/amplify_video/2030803530890825728/vid/avc1/464x688/aCHEdUgMlUPPWTIW.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030803530890825728/img/5TRzeszbcibxGx-I.jpg"",""caption"":null}]"
1277,Cyborg Transformation Scene (Part 1),"The first part of a detailed prompt for Grok Imagine describing a dramatic transformation scene where a robot's beam turns a standing man into a cyborg. The scene includes a cape, a 360-degree spin, UFOs, alien spaceships, and galaxies within red smoke.","The robot emits a beam that illuminates the standing man, transforming him into a cyborg—he wears a cape, the cape billows, and there's a 360-degree spin as it all unfolds, UFOs and alien spaceships swirling around, galaxies within the red smoke.",https://x.com/Eve_Cat66/status/2032626996686045475,2026-03-14T01:16:55.000Z,"{""name"":""EveartX"",""link"":""https://x.com/Eve_Cat66""}",[],[],"[{""id"":""69b52ad16a25070004d35654"",""url"":""https://video.twimg.com/amplify_video/2032624454434492416/vid/avc1/480x640/4dxCEqs4xK4Rquvu.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2032624454434492416/img/q7OkVI7ekEYVKq1Y.jpg"",""caption"":null}]"
1276,Epic fantasy dawn with elven archer,"A highly detailed Grok Imagine video prompt for an epic fantasy scene featuring an ethereal elven archer at dawn on mist-shrouded cliffs, rendered in ultra-detailed 8K fantasy realism with specific cinematic and auditory instructions.","Epic fantasy dawn over mist-shrouded ancient forest cliffs, ethereal elven archer in flowing silver-leaf armor stands on the edge drawing a luminous longbow, golden sunrise rays piercing through towering emerald canopies, soft aurora wisps in pale lavender and rose, delicate dew on moss-covered stone, heroic low-angle cinematic shot rising slowly, palette of warm gold, deep forest green, and subtle teal mist, sweeping strings and distant wind chimes, ultra-detailed 8K fantasy realism",https://x.com/RealLeeForest/status/2032622102654918968,2026-03-14T00:57:28.000Z,"{""name"":""Lee Forest"",""link"":""https://x.com/RealLeeForest""}",[],[],"[{""id"":""69b6543e8e4afe000435252f"",""url"":""https://video.twimg.com/ext_tw_video/2032622072577536000/pu/vid/avc1/560x560/6K4XEg_Hh_n4_eaA.mp4?tag=22"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2032622072577536000/pu/img/4mRi92ziJCvcrZiB.jpg"",""caption"":null}]"
1275,"Two Warriors, One Mission","A prompt for generating a video featuring two warriors, Marti and Uthred, engaged in a battle with a shared mission.","Marti @RoushanStartup × Uthred — Two warriors. One mission. 
The battle begins...",https://x.com/raja_mishra02/status/2032417504279339267,2026-03-13T11:24:28.000Z,"{""name"":""Raja Mishra"",""link"":""https://x.com/raja_mishra02""}",[],[],"[{""id"":""69b52acbf289740004efdcf9"",""url"":""https://video.twimg.com/amplify_video/2032416074101383168/vid/avc1/1080x1920/9DqcAcvv9tP-_ppJ.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2032416074101383168/img/cMP-vHNZ7DMRbzcQ.jpg"",""caption"":null}]"
1274,Video prompt for a character transitioning from cool to shy,"A detailed, multi-stage video prompt for Grok Imagine, describing a character's emotional transition from cool and mysterious to shy and playfully embarrassed over a 10-second sequence, emphasizing cinematic composition and emotional flow.","0〜3秒：顔と肩のタイトなクローズアップ、クールで落ち着いた表情でカメラから少し外した遠くを見つめる — 鋭く内省的で静かにミステリアス。非常にゆっくりしたプッシュイン、柔らかい呼吸、暖かい光で髪がわずかに揺れる。ゆっくりグラスを軽く持ち上げる。

3〜6秒：視線がスッとカメラへ、表情がわずかに柔らかくなる。少し照れた自意識、下唇を軽く噛んで笑みを抑える、グラスを一度軽く回す — 氷が小さくカチン。

6〜8秒：  クールぶりが可愛く崩れる。少し恥ずかしそうに頭を下げ、目を細めて遊び心。

8〜10秒：恥ずかしそうな喜び、— 肩が軽く揺れ、無防備な喜びと照れ。タイト顔クローズアップ、少しスローモーション（30〜40%速度）で可愛さ強調。最後は片手まだ小さくくすくす笑う。

高精細、映画的構図、フィルムルック、感情の流れ：クールミステリアス → 脆い柔らかさ → 恥ずかしがりながらの笑み。言葉は喋らない。",https://x.com/Alola_0503/status/2032695041932800407,2026-03-14T05:47:18.000Z,"{""name"":""アローラ"",""link"":""https://x.com/Alola_0503""}",[],[],"[{""id"":""69b654548e4afe000435253f"",""url"":""https://video.twimg.com/amplify_video/2032694988388315140/vid/avc1/416x752/73edRfcWPDsuWX7V.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2032694988388315140/img/t_2BHVzEme_hz-6h.jpg"",""caption"":null}]"
1273,Grok Imagine Video Prompt: Cyberpunk Futuristic Woman,"A video generation prompt created by Grok for a cinematic close-up of a futuristic woman with blue metallic skin, short white hair, and glowing orange neon lines on her suit, emphasizing a soft dramatic side lighting and a cyberpunk aesthetic in 8K detail.","cinematic close-up of futuristic woman, blue metallic skin, short white hair, glowing orange neon lines on suit, soft dramatic side lighting, 8k detail, cyberpunk vib",https://x.com/Anne_Wind_X/status/2031143722713493823,2026-03-09T23:02:54.000Z,"{""name"":""Anne"",""link"":""https://x.com/Anne_Wind_X""}",[],[],"[{""id"":""69b52ac33b4f280004dde55f"",""url"":""https://video.twimg.com/amplify_video/2031136176506331136/vid/avc1/464x688/yJq8IDpWhUfu7Qss.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031136176506331136/img/SeRYCu55ee2qpajK.jpg"",""caption"":null}]"
1272,Grok Imagine prompt: Dystopia of living chairs,A creative Grok Imagine prompt requesting a video depicting a dystopia where humans look like living chairs and actual chairs have become human beings.,Create a distophia where everyone looks like a living chair in the world and actual chairs became human beings,https://x.com/therobulous/status/2031107504118112419,2026-03-09T20:38:59.000Z,"{""name"":""Robulous"",""link"":""https://x.com/therobulous""}",[],[],"[{""id"":""69b52ac3f289740004efdcf7"",""url"":""https://video.twimg.com/amplify_video/2031107447142993920/vid/avc1/464x688/EL0vUjr-Ue6TmB5D.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031107447142993920/img/QeiVDpTvzsXyB1VM.jpg"",""caption"":null}]"
1271,Constitution Scroll Reading Aloud,A Grok Imagine prompt requesting a video where the Constitution visually rolls while a narrator reads aloud the section concerning raising a militia against a tyrannical government.,The Constitution rolls visually as narrator reads aloud the section about raising a militia against a tyrannical government,https://x.com/Forsyth369/status/2031047281114259715,2026-03-09T16:39:41.000Z,"{""name"":""Brian Scott"",""link"":""https://x.com/Forsyth369""}",[],[],"[{""id"":""69b52ac2f289740004efdcf6"",""url"":""https://video.twimg.com/amplify_video/2031047222628884487/vid/avc1/720x1072/qY4fGSNct_L1QtYZ.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031047222628884487/img/zvZgVLkAS34nutKx.jpg"",""caption"":null}]"
1270,Impressionist Painting with Time Span,"A Grok Imagine prompt adapting an Impressionist painting description to a video format by adding a requirement for a realistic time span (afternoon, evening, dawn, day) and specifying the sun's movement during sunset and sunrise.","Impressionist painting on canvas, sunset in Provence, in the style of Impressionist masters, warm colors, delicate brushstrokes. Set a realistic time span: afternoon, evening, dawn, day. The sun sets to the left at sunset and rises to the right at sunrise.",https://x.com/Da_PinkGirl/status/2031127180923609416,2026-03-09T21:57:11.000Z,"{""name"":""P!nk"",""link"":""https://x.com/Da_PinkGirl""}","[""https://pbs.twimg.com/media/HDAAkTWXgAAY6T8.jpg""]",[],"[{""id"":""69b52ac1f289740004efdcf5"",""url"":""https://video.twimg.com/amplify_video/2031126904086949888/vid/avc1/416x752/zTw6FhR11YUG8ZUg.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031126904086949888/img/3E1E-4BF3X6QAgIx.jpg"",""caption"":null}]"
1269,Translucent Spring Theme with Hairpin Gift,"A Grok Imagine prompt focusing on a translucent aesthetic, relating to the arrival of spring and the memory of a friend's hairpin gift.",@Bic_Revelation I like the translucent theme a lot. Spring is around the corner as she remembers a friend’s hairpin gift.,https://x.com/Freehere3/status/2031119566320062880,2026-03-09T21:26:55.000Z,"{""name"":""Carina"",""link"":""https://x.com/Freehere3""}",[],[],"[{""id"":""69b52abef289740004efdcf4"",""url"":""https://video.twimg.com/amplify_video/2031119377924501504/vid/avc1/720x1072/bGmmxHu4M7KF-GIO.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031119377924501504/img/mr9nKhR_9luEoja7.jpg"",""caption"":null}]"
1268,Cinematic Black Woman on Mountain at Golden Hour,"A highly descriptive Grok Imagine prompt for a cinematic video shot featuring a powerful Black woman standing on a mountain during golden hour, emphasizing dramatic elements like flowing hair, futuristic glowing outfit, lightning, and God rays.","A breathtaking cinematic shot of a powerful Black woman standing atop a mountain at golden hour, her hair flowing like fire in the wind, wearing a futuristic, glowing outfit, a lightning storm behind her, dramatic clouds, God rays breaking through...",https://x.com/erwin_maxi/status/2031096143351001524,2026-03-09T19:53:51.000Z,"{""name"":""Maxi Olsen Erwens"",""link"":""https://x.com/erwin_maxi""}",[],[],"[{""id"":""69b52abcf289740004efdcf3"",""url"":""https://video.twimg.com/amplify_video/2031096093908357121/vid/avc1/464x688/qggsylrnfzuAzaHE.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031096093908357121/img/UFqm4q3atH_h56C1.jpg"",""caption"":null}]"
1267,Pickle Monologue and Walk,"A complex Grok Imagine prompt detailing camera movements and character actions for a video featuring a character named Pickle, who starts silent with a clenched jaw, delivers a line ('Told you…I’ll be bark'), and then walks methodically.","Pickle not talking, with a clench jaw and slowly turning head left to right with camera starting behind, circling opposite direction to head to close up where he says “Told you…I’ll be bark”stop talking  starts a long shott pickle walking methodicall...",https://x.com/ZillaShieldAI/status/2031085065883759055,2026-03-09T19:09:50.000Z,"{""name"":""ZillaShieldAI"",""link"":""https://x.com/ZillaShieldAI""}",[],[],"[{""id"":""69b52abaf289740004efdcf2"",""url"":""https://video.twimg.com/amplify_video/2031084963916034048/vid/avc1/464x688/Dwswk1RzSayzY7ec.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031084963916034048/img/oxv0R6xwMXWL2TS8.jpg"",""caption"":null}]"
1266,Lion Purr Color Palette Video Prompt,"A creative prompt for Grok Imagine to generate a video illustrating a lion's purr as a soft, rich territory, painted in warm, velvety deep emerald green flowing into soft rose-gold pink undertones, symbolizing quiet confidence.","Grok make a lion purr, that’s softer, richer territory. Paint it as a warm, velvety deep emerald green flowing into soft rose-gold pink undertones-like forestry canopy sunlight filtering through heart-centered warmth. The color of quiet confidence, c...",https://x.com/LineCarolineM1/status/2031157277550379038,2026-03-09T23:56:46.000Z,"{""name"":""Caroline"",""link"":""https://x.com/LineCarolineM1""}",[],[],"[{""id"":""69b52ab8f289740004efdcf1"",""url"":""https://video.twimg.com/amplify_video/2031157225809403904/vid/avc1/464x688/oAGqHK9NU52Tj_Gq.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031157225809403904/img/2V0hfaZda8V21ZBC.jpg"",""caption"":null}]"
1265,All-White Beach Wedding Video Prompt (1),"A prompt for Grok Imagine to generate a video of a man and woman at an all-white wedding on the beach, featuring flowers, doves, flamingos, and lots of white elements.",A man and woman at an all white wedding with flowers on the beach with doves flamingos and lots of white,https://x.com/RaymondMit777/status/2030955685647667468,2026-03-09T10:35:43.000Z,"{""name"":""Raymond Mitchell"",""link"":""https://x.com/RaymondMit777""}",[],[],"[{""id"":""69b52ab5f289740004efdcf0"",""url"":""https://video.twimg.com/amplify_video/2030955588016881664/vid/avc1/464x688/w7C0YQ_MYyUiKHkJ.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030955588016881664/img/OfMvtdmqLZldV7l-.jpg"",""caption"":null}]"
1264,Kingdom of Heaven and Spirits Video Prompt,"A prompt for Grok Imagine to generate a video depicting the kingdom of heaven where spirits who left earth are walking around, enjoying the spiritual realm, free of sickness and pain.",The kingdom of heaven and spirits that left earth walking around enjoying the spiritual realm sick free and no longer in pain,https://x.com/RaymondMit777/status/2031087346691580282,2026-03-09T19:18:53.000Z,"{""name"":""Raymond Mitchell"",""link"":""https://x.com/RaymondMit777""}",[],[],"[{""id"":""69b52ab2f289740004efdcef"",""url"":""https://video.twimg.com/amplify_video/2031087293574852608/vid/avc1/464x688/pB1n0RnLV8gNT2Y8.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031087293574852608/img/q-L7arPS5r5JoSaK.jpg"",""caption"":null}]"
1263,Athena: Matrix Mind Video Prompt,"A detailed prompt for Grok Imagine to generate a video of Athena in a 'Matrix Mind' style, featuring a holographic tactical monocle, an infinitely unfolding geometric probability net shield, and white armor carved like flawless marble.",Athena: Matrix Mind--Helmet features a holographic tactical monocle. Her Aegis shield is an infinitely unfolding geometric probability net. White armor carved like flawless marble.,https://x.com/868_world/status/2030809705841664314,2026-03-09T00:55:39.000Z,"{""name"":""AI-Impacted Designer"",""link"":""https://x.com/868_world""}",[],[],"[{""id"":""69b52aadf289740004efdcee"",""url"":""https://video.twimg.com/amplify_video/2030809620722409472/vid/avc1/1280x720/Wk_qcZyg42bEWXio.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030809620722409472/img/PPDj801MKv-9TTY3.jpg"",""caption"":null}]"
1262,Ethereal Ghostly Galaxy Video Prompt,"A prompt for Grok Imagine to generate a video of a delicate, ghostly galaxy featuring pale lavender and mint tones, wispy translucent arms, bioluminescent stardust, floating silk ribbons of light, and an ethereal mist.","delicate ghostly galaxy, pale lavender and mint tones, wispy translucent arms, bioluminescent stardust, floating silk ribbons of light, ethereal mist",https://x.com/marsearther/status/2031077486151229533,2026-03-09T18:39:42.000Z,"{""name"":""Space Groks"",""link"":""https://x.com/marsearther""}",[],[],"[{""id"":""69b52aacf289740004efdced"",""url"":""https://video.twimg.com/amplify_video/2031077424964759553/vid/avc1/464x688/QFX5Uo6_IO6qMLUc.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031077424964759553/img/1_X-wgQQlkI8_r71.jpg"",""caption"":null}]"
1261,Sacred Geometry Seed of Life Video Prompt,"A prompt for Grok Imagine to generate a video depicting Sacred Geometry, specifically showing the Seed of Life with seven Qualities of Unconditional Love.",Sacred Geometry showing the Seed of Life with seven Qualities of Unconditional Love,https://x.com/TaiChiLetFree/status/2031083535466209336,2026-03-09T19:03:45.000Z,"{""name"":""Claudia Busch"",""link"":""https://x.com/TaiChiLetFree""}",[],[],"[{""id"":""69b52aa8f289740004efdcec"",""url"":""https://video.twimg.com/amplify_video/2031083484798963712/vid/avc1/464x688/SikwtAQvgxSW-P0w.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031083484798963712/img/Pevfbi1qyzE5-2Z5.jpg"",""caption"":null}]"
1260,Calm Organic Movement of Otters,"A prompt describing a scene with calm, organic movement, where the subject is still but pulls out slowly, focusing on otters slightly drifting in mostly calm water.","Calm organic movement subject, still is still and pulls out slowly. Otters slightly drifting, mostly calm.",https://x.com/RaymondMit777/status/2030991875260252594,2026-03-09T12:59:31.000Z,"{""name"":""Raymond Mitchell"",""link"":""https://x.com/RaymondMit777""}",[],[],"[{""id"":""69b52aa6f289740004efdce9"",""url"":""https://video.twimg.com/amplify_video/2030991712537989120/vid/avc1/1066x720/5GGzuvxaFTZDgUCl.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030991712537989120/img/WFs2NIil3TQNlBuP.jpg"",""caption"":null}]"
1259,Cinematic Shot of Elon Musk,"A highly stylized cinematic prompt for generating a video of Elon Musk, featuring deep midnight blue matte, glowing vibrant orange rim lighting, a warm orange gradient background, minimalist composition, surreal atmosphere, high contrast duotone, soft shadows, and smooth texture with subsurface scattering effect.","Cinematic shot of elon musk, deep midnight blue matte, glowing vibrant orange rim lighting, warm orange gradient background, minimalist composition, surreal atmosphere, high contrast duotone, soft shadows, smooth texture, subsurface scattering effect",https://x.com/FriesCoinSolana/status/2030868877098246219,2026-03-09T04:50:46.000Z,"{""name"":""$Fries on Solana"",""link"":""https://x.com/FriesCoinSolana""}",[],[],"[{""id"":""69b52aa39454bf0004b85882"",""url"":""https://video.twimg.com/amplify_video/2030868825856782336/vid/avc1/464x688/iI1SY2C8e1B-dETt.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2030868825856782336/img/vItkIkBi2Eo7MTJT.jpg"",""caption"":null}]"
1258,Future Where Robots Serve Food,"A prompt describing a future scenario where robots are the norm, taking orders and serving food, resulting in less stress for humans.",In the future when robots are the norm taking orders serving our food leaving humans less stress on there body,https://x.com/RaymondMit777/status/2031134079639601637,2026-03-09T22:24:35.000Z,"{""name"":""Raymond Mitchell"",""link"":""https://x.com/RaymondMit777""}",[],[],"[{""id"":""69b52aa39454bf0004b85881"",""url"":""https://video.twimg.com/amplify_video/2031134008482869250/vid/avc1/720x1072/Qx4BtDS5GEPcjeaE.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031134008482869250/img/L-dFBMyr0YJOLDlg.jpg"",""caption"":null}]"
1257,Anime Woman with Steampunk Wolf in Wheat Field,"A detailed anime-style prompt featuring a woman with long black hair in steampunk attire, standing in a wheat field with her oversized pet white wolf, which has a mechanical steampunk leg.","Anime of a woman with long black hair, wearing a steam punk attire. She has a pet white wolf that is bigger than a wolf's normal size. One of its legs is a mechanical leg made from steam punk. They are both standing in the middle of a wheat field.",https://x.com/willnevershutup/status/2030848538226151454,2026-03-09T03:29:57.000Z,"{""name"":""Token Friend 🇵🇭🇺🇲"",""link"":""https://x.com/willnevershutup""}",[],[],"[{""id"":""69b52aa19454bf0004b85880"",""url"":""https://video.twimg.com/ext_tw_video/2030848518307643392/pu/vid/avc1/464x688/KWUeVo4IzI9aDVOh.mp4?tag=22"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2030848518307643392/pu/img/ufV8Imp9GY5ic5Tg.jpg"",""caption"":null}]"
1256,Cinematic Flight Towards a Supermassive Black Hole,"A highly detailed, photorealistic prompt for generating a cinematic video of a flight directly towards a supermassive black hole, emphasizing gravitational lensing, time dilation, and extreme cosmic scale in 8k HDR.","Awe-inspiring cinematic flight directly toward a supermassive black hole, accretion disk blazing with impossible colors, stars stretching and warping due to gravitational lensing, time dilation effects visibly slowing light, camera spiraling inward with increasing speed and distortion, ultimate cosmic scale, photorealistic space physics, HDR, 8k",https://x.com/GrokAIHub/status/2031062531393871990,2026-03-09T17:40:17.000Z,"{""name"":""Grok AI Hub"",""link"":""https://x.com/GrokAIHub""}",[],[],"[{""id"":""69b52a9a9454bf0004b8587e"",""url"":""https://video.twimg.com/amplify_video/2031062475966210049/vid/avc1/464x688/NDzkme6GLQBwhz1g.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031062475966210049/img/j244vO-U6it4dSuK.jpg"",""caption"":null}]"
1255,Merrie Melodies Crystal Lion,"A detailed prompt for Grok Imagine to generate a video in the style of Classic Chuck Jones Merrie Melodies cartoons, featuring a majestic, iridescent crystal lion lying submissively at the feet of an elegant woman in a white dress on a sunny tropical beach.",Classic Chuck Jones Merrie Melodies cartoon style: majestic full-body iridescent crystal lion with shimmering prismatic facets lies submissively at the feet of an elegant beautiful woman in flowing white dress on a sunny tropical white-sand beach wit...,https://x.com/BlackSabbathN1B/status/2031128270595334509,2026-03-09T22:01:30.000Z,"{""name"":""Jack Torrance237"",""link"":""https://x.com/BlackSabbathN1B""}",[],[],"[{""id"":""69b52a999454bf0004b8587d"",""url"":""https://video.twimg.com/amplify_video/2031128211330150400/vid/avc1/464x688/2qqZhYUBGsZzMnGX.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031128211330150400/img/RK5LftHMaucFI_vR.jpg"",""caption"":null}]"
1254,The Beginning of Creation,"A detailed prompt for Grok Imagine to generate a video sequence illustrating the biblical creation story, starting with God forming the heavens and Earth, the Earth being void, the appearance of divine light, and the separation of light and darkness, followed by the creation of stars.","In the beginning of creation, God forms the heavens and the Earth, the Earth is formless and void with darkness covering the deep, then divine light appears and separates light from darkness, creating day and night, followed by the making of stars, g...",https://x.com/DebJhinis/status/2031022031223791937,2026-03-09T14:59:21.000Z,"{""name"":""DJ"",""link"":""https://x.com/DebJhinis""}",[],[],"[{""id"":""69b52a969454bf0004b8587b"",""url"":""https://video.twimg.com/amplify_video/2031021948919336960/vid/avc1/464x688/WRfez31q42KCF01o.mp4?tag=24"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2031021948919336960/img/o98qFLveIl-aoGgN.jpg"",""caption"":null}]"
